fid,latitude,longitude,year
44216.0,17.14849522,74.71568562,2025
44765.0,17.14882401,74.65543086,2025
44766.0,17.1488568,74.65503478,2025
44201.0,17.14888556,74.65492847,2025
44314.0,17.14891669,74.6549291,2025
44763.0,17.1492469,74.65531445,2025
44764.0,17.14929246,74.65528709,2025
44311.5,17.1503284,75.3104239,2024
44676.0,17.15040839,74.64054527,2025
44677.0,17.15045861,74.64046598,2025
44508.0,17.15051288,74.64704756,2025
44678.0,17.1505731,74.640754,2025
44618.0,17.15130242,74.70507542,2025
44510.0,17.15159962,74.64743904,2025
44509.0,17.1517478,74.64819603,2025
44511.0,17.15174981,74.64721056,2025
44976.0,17.1517829,74.6680379,2025
44767.0,17.15180385,74.71012198,2025
44377.0,17.1520868,74.7887465,2025
44389.0,17.1520868,74.7887465,2025
44613.0,17.15220995,74.70631913,2025
44957.0,17.1522629,74.7488857,2025
45026.0,17.15331104,75.01962687,2025
45024.0,17.15335253,75.01945898,2025
44837.0,17.15335383,75.01978185,2025
45023.0,17.15336376,75.0193356,2025
45020.0,17.15339465,75.01971371,2025
45019.0,17.15342109,75.01954188,2025
45035.0,17.15343739,75.01965604,2025
45030.0,17.15345319,75.01978797,2025
49730.0,17.153495,75.2921883,2024
45031.0,17.15363333,75.01942833,2025
45031.0,17.15364145,75.02003917,2025
45025.0,17.15366167,75.01953667,2025
44839.0,17.15369648,75.01996508,2025
45029.0,17.15391833,75.02003333,2025
45038.0,17.15397,75.02003667,2025
45021.0,17.154025,75.020095,2025
44838.0,17.15411667,75.02022,2025
45027.0,17.154215,75.02045,2025
45037.0,17.15422333,75.020845,2025
45036.0,17.15424333,75.02049833,2025
45039.0,17.15425333,75.02062333,2025
50646.0,17.1550956,75.2837583,2025
51209.0,17.1552224,75.284248,2025
50648.0,17.155318,75.2838714,2025
51158.0,17.1556719,75.2841102,2025
44414.0,17.1556809,74.7887465,2025
44418.0,17.155765,74.7898435,2025
44616.0,17.1559264,74.70498719,2025
44969.0,17.1559654,74.6465159,2025
51207.0,17.156446,75.3494163,2025
45847.0,17.15719333,75.11902333,2025
44615.0,17.15804814,74.71717684,2025
44617.0,17.15819019,74.70354897,2025
44157.0,17.1582674,74.71884155,2025
44614.0,17.15845896,74.71872247,2025
45870.0,17.15912333,75.08605667,2025
44423.0,17.1592287,74.797522,2025
44311.0,17.15983667,75.316215,2024
44316.0,17.15988167,75.31627667,2024
44640.0,17.1619855,74.9137525,2025
45941.0,17.1625883,74.8003333,2025
44129.0,17.16369158,74.65202337,2025
44421.0,17.1640438,74.752543,2025
44413.0,17.16437167,75.31182667,2024
46490.0,17.1658203,75.088308,2025
46473.0,17.1658203,75.088308,2025
45262.0,17.1662641,75.4607678,2025
44412.0,17.1664687,74.7935,2025
44815.0,17.1666014,74.9035216,2025
45278.0,17.167057,75.4546825,2025
45284.0,17.167057,75.4546825,2025
44403.0,17.1674769,75.3818417,2024
44395.0,17.1674769,75.3818417,2024
44505.0,17.16761083,74.65299591,2025
44504.0,17.16789222,74.65290369,2025
51803.0,17.1680936,75.3559748,2025
45634.0,17.168271,75.456503,2025
45427.0,17.168465,74.8482767,2025
44889.0,17.1685105,75.4391268,2025
45744.0,17.16852247,74.64002288,2025
45526.0,17.1685225,74.6400229,2025
46170.5,17.1686046,75.4561389,2025
46170.0,17.1686046,75.4561389,2025
45845.0,17.1691555,74.6923248,2025
44326.0,17.1693546,75.13064,2024
45085.0,17.169485,75.05462,2025
44861.0,17.169485,75.05466167,2025
45296.0,17.1695666,75.439753,2025
45286.0,17.1697627,75.4384298,2025
45093.0,17.16978,75.05477333,2025
45081.0,17.16985333,75.05479333,2025
45090.0,17.16993868,75.05481821,2025
45079.0,17.17001333,75.05486,2025
45082.0,17.17011889,75.05492692,2025
45098.0,17.17013188,75.05500705,2025
44860.0,17.170135,75.05499167,2025
45078.0,17.17020667,75.05492,2025
44859.0,17.170225,75.05506667,2025
45092.0,17.17027391,75.05503412,2025
45089.0,17.17031737,75.05513655,2025
45097.0,17.1703302,75.05532104,2025
45084.0,17.17035551,75.0551399,2025
45095.0,17.17035782,75.05491753,2025
43194.0,17.17037333,73.59992333,2024
44970.0,17.17037642,75.05487931,2025
45096.0,17.17041934,75.05494997,2025
45086.0,17.17045521,75.0548312,2025
50329.0,17.170525,75.28629,2025
45094.0,17.17054167,75.054795,2025
45645.0,17.1705659,75.4583236,2025
45302.0,17.1705659,75.4583236,2025
45083.0,17.17059167,75.05475833,2025
44864.0,17.17060118,75.05464395,2025
45087.0,17.17061833,75.05476833,2025
45091.0,17.17062151,75.05469692,2025
45088.0,17.1706252,75.05480345,2025
45099.0,17.17062833,75.05464833,2025
45100.0,17.17063333,75.05463667,2025
44863.0,17.17064071,75.05472391,2025
45086.0,17.1708995,75.4579595,2025
45285.0,17.1708995,75.4579595,2025
43996.0,17.1711925,75.4619646,2024
43996.5,17.1711925,75.4619646,2024
45280.0,17.1712325,75.4496554,2025
45480.0,17.1721868,75.039028,2025
45347.0,17.1722778,75.0163906,2025
44385.0,17.1723855,75.3800203,2024
51363.0,17.1726116,75.3781988,2025
44912.0,17.1732337,75.4652415,2025
45587.0,17.1733272,74.4329608,2025
50322.0,17.173483,75.285465,2024
50651.0,17.173483,75.285465,2025
50327.0,17.1734917,75.2855492,2024
50325.0,17.1735412,75.2850377,2024
45423.5,17.1735894,74.8395645,2025
50326.0,17.173655,75.2850182,2024
46117.5,17.1737429,75.0788182,2025
49639.0,17.173845,75.2847385,2024
50649.0,17.173845,75.2847385,2025
50328.0,17.1738667,75.2847717,2024
49640.0,17.1738667,75.2847717,2025
45291.5,17.1741814,75.463421,2025
50650.0,17.1743409,75.2757352,2025
51208.0,17.174353,75.2757124,2025
51156.0,17.1744191,75.2756967,2025
50245.0,17.1747075,75.382206,2025
45743.0,17.17520717,74.62614253,2025
44566.0,17.17542833,74.36036,2025
45271.0,17.176234,75.4467059,2025
44572.0,17.17643,74.35586167,2025
45297.0,17.1766383,75.4477641,2025
45665.0,17.17745372,74.55984872,2025
51513.5,17.1775237,75.3862132,2025
44079.0,17.1782902,75.3672694,2024
44004.0,17.178785,75.49914,2024
46579.0,17.180085,75.35641167,2025
45866.0,17.18016167,75.356445,2025
45864.0,17.18017333,75.356405,2025
45865.0,17.18017667,75.35636333,2025
46166.5,17.1801872,75.4273713,2025
46067.5,17.1801872,75.4273713,2025
46592.0,17.18018833,75.35633667,2025
45867.0,17.180195,75.356355,2025
46431.0,17.18019667,75.35645,2025
46595.0,17.18024,75.35641167,2025
46432.0,17.18026667,75.35639833,2025
46594.0,17.18047167,75.356675,2025
44625.0,17.18109333,74.35065333,2025
44225.0,17.1813323,75.0696929,2024
46628.0,17.18200833,75.32006333,2025
46607.0,17.18204333,75.32155167,2025
46606.0,17.18240833,75.32123333,2025
46608.0,17.18244,75.32139667,2025
45483.0,17.1825207,74.9948457,2025
46615.0,17.18261667,75.32152667,2025
46596.0,17.18273167,75.35876667,2025
44956.0,17.182945,74.7334733,2025
45868.0,17.18298,75.35859833,2025
46580.0,17.18298,75.358625,2025
46600.0,17.183015,75.35852,2025
46581.0,17.18303167,75.35848333,2025
45873.0,17.18304,75.358615,2025
45871.0,17.18307667,75.35852167,2025
45869.0,17.18309,75.35862167,2025
46593.0,17.18314833,75.35849833,2025
45872.0,17.183195,75.3586,2025
45663.0,17.18323678,74.55060306,2025
50252.0,17.1849005,75.3836632,2025
45492.0,17.18556796,74.55344432,2025
45887.0,17.187046,74.8603989,2025
51850.0,17.187305,75.289685,2025
45288.0,17.1875337,75.4932738,2025
46474.0,17.1884044,75.0715551,2025
46132.0,17.1889186,75.1660297,2025
45165.0,17.1904775,74.8629574,2025
45664.0,17.19049101,74.5509124,2025
46657.0,17.1915527,75.1627464,2025
45462.0,17.1919956,75.5842515,2025
51374.0,17.1921003,75.3104239,2024
51211.0,17.1921003,75.3104239,2025
49930.5,17.1921317,75.3840275,2025
46622.0,17.192565,75.31808833,2025
45064.0,17.1933874,74.7602232,2025
46140.0,17.19372,74.583975,2025
46583.0,17.19374667,75.35643,2025
46586.0,17.19380833,75.35645667,2025
46584.0,17.193825,75.35639167,2025
46604.0,17.19384833,75.35637,2025
46598.0,17.193865,75.35636667,2025
46573.0,17.19387833,75.35635,2025
46575.0,17.19388667,75.35640167,2025
46585.0,17.19389667,75.35625667,2025
46574.0,17.19391833,75.35624,2025
46434.0,17.193935,75.356605,2025
44008.0,17.194985,75.5857066,2024
45463.0,17.194985,75.5857066,2025
46262.5,17.195438,75.4194848,2025
46624.0,17.19574667,75.295425,2025
45875.0,17.195755,75.29546333,2025
46610.0,17.19577667,75.29544167,2025
46618.0,17.19580333,75.29544333,2025
46631.0,17.19580333,75.29549,2025
46630.0,17.19581667,75.29537,2025
46619.0,17.19582333,75.29557333,2025
46453.0,17.19588167,75.295585,2025
45473.0,17.1959885,75.5425942,2025
45467.0,17.1959885,75.5425942,2025
50275.0,17.1967784,75.3881354,2025
45926.0,17.1975745,74.9798721,2025
46485.0,17.1977831,75.0492503,2025
46458.5,17.1977831,75.0492503,2025
46493.0,17.1978177,75.0628443,2025
46492.0,17.1978208,75.0628444,2025
46491.0,17.1978208,75.0628444,2025
45738.0,17.19822394,74.53380717,2025
51866.0,17.19854,75.274865,2025
44200.0,17.1992011,74.5432157,2025
47621.0,17.19925003,74.00480655,2024
51865.0,17.200075,75.27865333,2025
45923.0,17.200231,74.9816982,2025
45741.0,17.20059724,74.52741297,2025
46131.5,17.2007185,75.0452345,2025
47112.0,17.2009425,74.08561463,2024
47525.0,17.20096274,74.0855516,2024
45739.0,17.20123704,74.53486145,2025
45486.0,17.20152,75.48988833,2025
50265.0,17.2018968,75.3904055,2025
51397.0,17.202145,75.28221333,2025
51549.0,17.20242667,75.28202833,2025
46625.0,17.202835,75.300125,2025
46629.0,17.202845,75.30015167,2025
46626.0,17.202845,75.30017167,2025
46627.0,17.20285167,75.30014833,2025
46614.0,17.20285333,75.30023167,2025
46616.0,17.202865,75.30014167,2025
46617.0,17.20286667,75.30013,2025
46632.0,17.20288667,75.300165,2025
46621.0,17.20289833,75.30021,2025
46613.0,17.20293167,75.30015333,2025
45481.0,17.2038748,75.5493226,2025
47504.0,17.20387738,74.09184742,2024
45254.0,17.207215,75.511095,2025
49932.5,17.2076989,75.3724983,2025
50274.0,17.2078473,75.3188063,2025
52118.0,17.2084212,74.9711064,2025
52119.0,17.2084212,74.9711064,2025
45490.0,17.20845167,75.49230833,2025
46480.0,17.2091322,75.0470598,2025
46477.5,17.2091322,75.0470598,2025
45160.0,17.209525,75.510895,2025
45253.0,17.209535,75.51076333,2025
46655.0,17.2095967,75.1105702,2025
50745.0,17.2099714,75.4306489,2025
45475.0,17.2101509,75.5464115,2025
45740.0,17.21020189,74.53174998,2025
45523.0,17.21028731,74.53249899,2025
45162.0,17.21047833,75.51384,2025
45161.0,17.21125667,75.51502,2025
51761.0,17.2113017,75.2798733,2025
51806.5,17.2113567,75.27978,2025
44880.0,17.21138,75.51046167,2025
45159.0,17.21138,75.51046167,2025
45171.5,17.211659,74.8249422,2025
51457.5,17.2117,75.2798383,2025
44879.0,17.21203333,75.51703833,2025
44878.0,17.21204833,75.517865,2025
44782.0,17.2125006,74.3513934,2025
46488.5,17.213254,75.0539961,2025
46488.0,17.2133091,75.0547262,2025
45250.0,17.21335167,75.5035,2025
44606.0,17.2136639,74.3578848,2025
46661.0,17.2137478,75.146694,2025
46678.0,17.2138733,74.7095467,2025
43987.0,17.2141252,74.358564,2024
44981.0,17.2147162,74.3614965,2025
44821.0,17.21490333,74.35117333,2025
44780.0,17.2149815,74.3530793,2025
43987.0,17.2149881,74.3603968,2024
45149.0,17.21502,75.49353167,2025
44780.0,17.215029,74.3531057,2025
45046.0,17.2156711,74.6903572,2025
44983.0,17.216065,74.3603968,2025
44980.0,17.216065,74.3603968,2025
44603.0,17.2161954,74.3534376,2025
46643.0,17.2171007,75.1183732,2025
46642.0,17.2171007,75.1183732,2025
46646.0,17.2171007,75.1183732,2025
46650.0,17.2171007,75.1183732,2025
46639.0,17.2171031,75.118328,2025
45787.0,17.2171031,75.118328,2025
44778.0,17.217125,74.35256,2025
46215.0,17.2171276,75.1102053,2025
46455.0,17.2173196,75.1127597,2025
44484.0,17.2175727,74.6453497,2025
44956.0,17.2181619,74.3524484,2025
44877.0,17.21858,75.508485,2025
45317.0,17.21946333,75.51613,2025
46475.0,17.2195901,75.0616622,2025
44979.0,17.2196833,74.35374,2025
45157.0,17.22018667,75.50159333,2025
52121.0,17.2209589,74.9941153,2025
44984.5,17.2210326,74.3505219,2025
45152.0,17.22107667,75.50138,2025
46644.0,17.2214434,75.1149493,2025
46658.0,17.2214434,75.1149493,2025
45482.0,17.2222706,75.519845,2025
45476.0,17.2222706,75.519845,2025
45468.0,17.2222706,75.519845,2025
44918.0,17.2222706,75.519845,2025
45129.0,17.2228488,75.124072,2025
46464.0,17.2228981,75.0912278,2025
45153.0,17.22307667,75.50474,2025
45156.0,17.22334167,75.49703333,2025
44773.0,17.2233542,74.3438346,2025
44774.0,17.2233542,74.3438346,2025
46757.0,17.2233678,74.0658123,2024
45158.0,17.22340333,75.50511833,2025
45251.0,17.22376,75.4984,2025
45150.0,17.22408833,75.49881333,2025
46479.0,17.2243076,75.0956074,2025
45155.0,17.224335,75.49914,2025
46756.0,17.2244139,74.0654452,2024
44875.0,17.22442333,75.49930167,2025
45784.0,17.2251287,75.0913184,2025
47587.0,17.22535167,74.14625833,2024
45491.0,17.22604833,75.462855,2025
45166.0,17.2261893,74.8644193,2025
47574.0,17.22640667,74.14378833,2024
47578.0,17.22643167,74.14400167,2024
47442.0,17.22645667,74.14411,2024
47211.0,17.22646667,74.14374833,2024
47577.0,17.22652833,74.14463,2024
47209.0,17.22668167,74.1439,2024
47579.0,17.22668667,74.14014333,2024
45151.0,17.22673333,75.49759167,2025
49347.0,17.22777049,75.0697123,2024
45154.0,17.22791667,75.5016,2025
47585.0,17.22798167,74.14292167,2024
44005.0,17.22798734,75.50118605,2024
47586.0,17.22799833,74.14324333,2024
44006.0,17.22800866,75.50115709,2024
44016.0,17.22805343,75.50124025,2024
47443.0,17.228075,74.14291833,2024
47573.0,17.22808833,74.14314,2024
44011.0,17.22818449,75.50105536,2024
45148.0,17.22835333,75.50164,2025
45147.0,17.22843167,75.501095,2025
44545.0,17.2288099,74.6550648,2025
44544.0,17.2289161,74.6562778,2025
44874.0,17.22903333,75.50036,2025
44127.0,17.2292836,74.6540778,2025
45044.0,17.2295242,74.7068204,2025
44486.0,17.2299317,74.6565937,2025
45136.0,17.230335,75.50523833,2025
44971.0,17.23037667,75.50533667,2025
45042.0,17.2303845,74.7086495,2025
44548.0,17.2303851,74.6564655,2025
44485.0,17.2305216,74.6572908,2025
44488.0,17.2305692,74.6572244,2025
45134.0,17.23075,75.505245,2025
44550.0,17.2311464,74.6548114,2025
46754.5,17.2311972,74.065078,2024
46635.0,17.2316796,75.0955914,2025
46465.0,17.2316796,75.0955914,2025
45169.0,17.2321717,74.8753417,2025
47214.0,17.2326945,74.1078335,2024
44487.0,17.2333135,74.6561356,2025
44498.0,17.2333701,74.6562366,2025
44192.0,17.2336965,74.6493752,2025
44283.0,17.2337249,74.6497412,2025
44497.0,17.2340843,74.6497412,2025
44187.5,17.2340843,74.6497412,2025
45489.0,17.23452833,75.473635,2025
44948.0,17.23459,75.47176,2025
44179.5,17.2362213,74.6591077,2025
44277.0,17.23622167,74.659105,2025
45474.0,17.2362267,75.5431365,2025
44299.0,17.2363284,74.6584332,2025
45135.0,17.23639,75.49867833,2025
44279.0,17.2365117,74.6586733,2025
45488.0,17.23658817,75.46989863,2025
44551.0,17.2367542,74.659266,2025
44546.0,17.2368324,74.6590337,2025
44289.0,17.2368539,74.6591092,2025
44947.0,17.23696167,75.47407167,2025
44547.0,17.2371361,74.6584271,2025
44085.0,17.2373538,74.6593609,2025
51802.0,17.2373552,75.3038634,2025
51115.0,17.2373822,75.3042279,2025
51118.0,17.2373822,75.3042279,2025
51807.0,17.2373822,75.3042279,2025
51119.0,17.2373822,75.3042279,2025
44133.0,17.2375534,74.6585074,2025
44549.0,17.2376838,74.6584643,2025
44134.0,17.2380295,74.659091,2025
44543.0,17.2382746,74.6589014,2025
50797.0,17.2389312,75.3056858,2025
44282.0,17.2389936,74.6574261,2025
45748.0,17.2395267,74.6586217,2025
44842.5,17.2409509,74.6548645,2025
45900.0,17.2409718,74.4941407,2025
45484.0,17.24191167,75.47106333,2025
45485.0,17.24208667,75.47122833,2025
45487.0,17.24218333,75.47125333,2025
50212.5,17.2440409,75.0328213,2024
44489.0,17.2445986,74.6552873,2025
44483.0,17.244778,74.6552851,2025
44494.0,17.24491,74.6553039,2025
44621.0,17.24497997,74.3715672,2025
44403.5,17.24516815,74.31470697,2025
44170.0,17.24516848,74.31471007,2025
44493.0,17.245435,74.6548,2025
44492.0,17.2454362,74.6548053,2025
44275.0,17.2455038,74.6648656,2025
45957.0,17.24550623,74.33435792,2025
44087.0,17.2455931,74.6653632,2025
44482.0,17.2458177,74.6560933,2025
44620.0,17.2458405,74.31175377,2025
44480.0,17.2459674,74.6563922,2025
47210.0,17.2462471,74.0719823,2024
44285.0,17.2462894,74.663344,2025
44292.0,17.2463356,74.6644276,2025
44481.0,17.2463896,74.6567681,2025
44490.0,17.246421,74.6565769,2025
44086.0,17.2464714,74.6646674,2025
44495.0,17.2465421,74.6564096,2025
44284.0,17.2466777,74.6660493,2025
49198.0,17.24669323,75.36168542,2024
44491.0,17.2467698,74.6571218,2025
50907.0,17.2468098,75.0266144,2025
44619.0,17.24682399,74.32211515,2025
45962.0,17.2468504,75.1656649,2025
49462.0,17.24692212,75.36168267,2024
44496.0,17.2469973,74.6573889,2025
44294.0,17.247329,74.6655248,2025
44301.0,17.2473328,74.664949,2025
44278.0,17.2475399,74.6659006,2025
44296.5,17.2476074,74.666539,2025
45611.0,17.2477506,74.5263523,2025
45609.0,17.2477757,74.5261904,2025
45610.0,17.247809,74.5262388,2025
45243.0,17.2478161,74.5262711,2025
45612.0,17.2478545,74.5262653,2025
45690.0,17.247895,74.5580617,2025
46136.0,17.2480717,74.558245,2025
46139.0,17.248085,74.55823,2025
45689.0,17.2481017,74.5582433,2025
46125.0,17.2481117,74.558075,2025
46137.0,17.248115,74.5581933,2025
46135.0,17.2481183,74.5582167,2025
45688.0,17.248195,74.5582567,2025
46124.0,17.24821,74.5582017,2025
45141.0,17.2482128,75.1598279,2025
46138.0,17.2483067,74.5582183,2025
51617.0,17.2487028,75.5263961,2025
45961.0,17.2489329,75.1598279,2025
45844.0,17.2496255,75.1594631,2025
46130.5,17.2496255,75.1594631,2025
44675.0,17.24965795,74.31715968,2025
44674.0,17.2497126,74.31636499,2025
44673.0,17.24994311,74.31788606,2025
44672.0,17.24994767,74.31628293,2025
49441.0,17.2505121,75.3064148,2024
45207.0,17.2521239,74.6321745,2025
45958.0,17.2541002,74.3383351,2025
45959.0,17.25414001,74.33832717,2025
45143.0,17.2544888,75.2346471,2025
45138.0,17.254489,75.2346503,2025
44996.5,17.25449,75.2346431,2025
44855.0,17.2544915,75.234652,2025
44854.0,17.2544923,75.2346393,2025
45141.5,17.254509,75.2346543,2025
45140.0,17.254509,75.2346543,2025
50480.0,17.254793,75.1995878,2025
45164.0,17.2548575,74.7415707,2025
45008.0,17.255569,74.3269535,2025
45594.0,17.2569714,74.4692317,2025
45331.0,17.25706,74.853445,2025
44847.0,17.2573434,74.7086495,2025
51752.0,17.25740884,75.49921711,2025
51760.0,17.25741434,75.49923956,2025
51707.0,17.25743227,75.49925621,2025
50872.0,17.25743319,75.49925565,2025
45603.0,17.2575472,74.5252701,2025
45607.0,17.2575728,74.525224,2025
45606.0,17.2575767,74.5252739,2025
45600.0,17.2576196,74.5253729,2025
45232.0,17.2576234,74.5253868,2025
45601.0,17.2576326,74.5252617,2025
45602.0,17.2576333,74.5252717,2025
45605.0,17.2576482,74.5254104,2025
45604.0,17.2576615,74.525401,2025
45233.0,17.2576655,74.5254078,2025
46098.0,17.2583264,74.3498269,2025
49378.0,17.2584302,75.3257305,2024
51757.0,17.25898247,75.47901081,2025
51756.0,17.25899674,75.47897634,2025
51758.0,17.25900452,75.47896064,2025
51750.0,17.25902329,75.47898461,2025
45043.0,17.2594383,74.7357185,2025
52013.0,17.2603353,75.1342888,2025
51929.0,17.2615266,75.3967769,2025
44679.0,17.2619612,74.3542437,2025
44725.0,17.2620615,74.3541646,2025
45143.5,17.2621209,75.2108937,2025
44726.0,17.2625777,74.353943,2025
51759.0,17.26365317,75.47919199,2025
50871.0,17.26366656,75.47919765,2025
51751.0,17.26366679,75.4791692,2025
51755.0,17.26366982,75.47913585,2025
51886.0,17.2639953,75.3960484,2025
51887.0,17.2639998,75.3814774,2025
51663.0,17.2639998,75.3814774,2025
51846.0,17.2639998,75.3814774,2025
46370.0,17.26423051,75.59387784,2025
46056.0,17.26447352,75.59433449,2025
49259.0,17.2651378,75.2754316,2024
50708.0,17.265242,75.3844052,2025
44945.5,17.265252,74.7086495,2025
46351.0,17.26566295,75.59447061,2025
46261.0,17.26566295,75.59447061,2025
44943.0,17.2661036,74.7057229,2025
50903.0,17.2664419,74.9980243,2025
51705.0,17.27037751,75.48564427,2025
51706.0,17.27038159,75.48560138,2025
51704.0,17.27038212,75.48566661,2025
46275.0,17.2708464,75.59442502,2025
49917.5,17.271531,75.0251539,2024
49760.0,17.271531,75.0251539,2024
44564.0,17.27161896,74.30683378,2025
44164.0,17.27161997,74.30691649,2025
44163.0,17.27188949,74.30591882,2025
51281.5,17.2723356,75.2174581,2025
51276.0,17.2723356,75.2174581,2025
45374.5,17.2723989,74.5926429,2025
50657.0,17.2732783,74.9202517,2025
43786.0,17.273385,73.36744333,2024
43787.0,17.274175,73.367905,2024
51547.0,17.2742161,75.0178512,2025
49820.0,17.2742888,75.2291275,2025
50057.0,17.275378,75.0094527,2024
52036.0,17.2754947,75.1587335,2025
51951.0,17.2755,75.269345,2025
51955.5,17.2755,75.269345,2025
51951.0,17.2755,75.269345,2025
51953.0,17.2757812,75.2732443,2025
50803.0,17.2758849,75.1879162,2025
46888.0,17.27590303,74.05362277,2024
44953.0,17.27602,74.70933333,2025
45189.0,17.2760653,74.6211944,2025
45195.0,17.2760653,74.6211944,2025
45179.0,17.2760653,74.6211944,2025
46892.0,17.27615139,74.05317711,2024
45358.0,17.2761726,74.6548645,2025
50071.0,17.2761765,74.9868112,2025
49540.0,17.2761765,74.9868112,2025
46044.5,17.27624548,75.59399955,2025
45837.0,17.27625105,74.29935465,2025
45040.0,17.276258,74.6559623,2025
44523.0,17.27630187,74.29989392,2025
44844.0,17.2764337,74.6859668,2025
45220.0,17.276589,74.6555964,2025
43788.0,17.276785,73.36348167,2024
51656.0,17.2769031,75.4244578,2025
46674.0,17.2774017,74.6960917,2025
46301.5,17.27788977,75.59374977,2025
50064.0,17.2784997,74.9795068,2024
45053.0,17.2793631,74.6358344,2025
50611.0,17.2793793,74.9627055,2025
50727.5,17.2793793,74.9627055,2025
43785.0,17.2796417,73.36204,2024
51754.0,17.28008799,75.55213386,2025
50727.0,17.2801566,74.9681844,2025
44156.0,17.28109566,74.30389028,2025
44522.0,17.2814347,74.30482612,2025
44576.0,17.28304877,74.29400056,2025
50058.0,17.2832385,74.9992279,2024
50063.0,17.2832385,74.9992279,2024
44569.0,17.28394202,74.28592616,2025
46505.5,17.28438031,75.60338225,2025
46349.0,17.28438031,75.60338225,2025
51608.5,17.2845157,75.5132937,2025
51489.0,17.2847646,75.117272,2025
51488.0,17.28477,75.1172683,2025
44624.0,17.28477401,74.30064771,2025
44570.0,17.28477802,74.28575577,2025
44579.0,17.28502459,74.29239392,2025
44573.0,17.28505867,74.29239303,2025
44575.0,17.28511962,74.29146974,2025
44180.0,17.28526708,74.2998493,2025
44623.0,17.28527461,74.29990317,2025
44582.0,17.28538578,74.28527562,2025
44577.0,17.2857796,74.2855715,2025
44168.0,17.28579882,74.29043246,2025
43273.0,17.28582833,74.33399589,2024
44581.0,17.28591971,74.29047816,2025
44578.0,17.28606451,74.28687612,2025
44580.0,17.28610019,74.28721495,2025
44166.0,17.28612734,74.2871835,2025
44167.0,17.28617491,74.28901473,2025
44574.0,17.28620352,74.28977218,2025
51122.0,17.2874829,75.2567558,2025
50587.0,17.2875051,75.2567214,2025
51123.0,17.287509,75.2567472,2025
49535.0,17.2879766,75.0331864,2025
50091.0,17.2883481,75.5114738,2025
45937.0,17.29038667,74.34159,2025
50085.0,17.2916021,75.467426,2025
50088.0,17.2919535,75.5016461,2025
45653.0,17.29207833,74.346095,2025
45970.0,17.2923,74.34527167,2025
50082.0,17.2927013,75.5020101,2025
50096.0,17.2935955,75.5191171,2025
49735.0,17.2935955,75.5191171,2025
49731.0,17.2935955,75.5191171,2025
50099.5,17.2942439,75.5525976,2025
49918.5,17.2942439,75.5525976,2025
50340.0,17.2955089,75.1349648,2024
51137.5,17.2958932,75.2476273,2025
51124.0,17.2959,75.247673,2025
50645.0,17.2959091,75.247652,2025
49769.0,17.2965323,75.0368374,2024
50700.0,17.2972266,75.1747846,2025
49629.0,17.2972625,75.1238423,2024
50134.0,17.2972788,75.123828,2024
51359.0,17.2973074,75.4128033,2025
50546.5,17.298113,75.1339239,2025
50751.5,17.2981405,75.1342888,2025
44762.0,17.29842333,74.40545833,2025
50342.0,17.2985281,75.1346537,2024
50143.0,17.2985281,75.1346537,2024
49985.5,17.2985281,75.1346537,2024
49880.5,17.2985281,75.1346537,2024
50132.0,17.2985281,75.1346537,2025
44761.0,17.29932333,74.40400333,2025
44809.0,17.29969667,74.40644167,2025
51388.0,17.30128702,75.52742335,2025
51391.0,17.30128876,75.52744591,2025
51380.0,17.30131175,75.52747816,2025
51390.0,17.3013272,75.52759467,2025
50713.0,17.3013272,75.52759467,2025
51389.0,17.30132769,75.52759712,2025
51381.0,17.30135266,75.52756518,2025
51387.0,17.30136515,75.52752319,2025
51392.0,17.30137169,75.52752504,2025
44806.0,17.30156333,74.406855,2025
50081.0,17.3017878,75.0017842,2024
50075.0,17.3017878,75.0017842,2025
44807.0,17.30192833,74.40690833,2025
50093.5,17.3023014,75.5296715,2025
50842.0,17.3025621,75.573894,2025
49628.0,17.3025939,75.1227563,2025
50843.0,17.3026335,75.5728801,2025
44803.0,17.30267833,74.41024833,2025
45938.0,17.302715,74.3585,2025
51579.0,17.3027334,75.5738517,2025
51355.0,17.303176,75.390531,2025
44804.0,17.30367167,74.40692,2025
43973.5,17.30402793,74.71704983,2024
44810.0,17.30408667,74.40702333,2025
43976.0,17.30416288,74.71810877,2024
50092.0,17.30465,75.5196583,2025
50712.0,17.3050029,75.2400667,2025
45920.0,17.3054996,74.4879137,2025
51354.5,17.3061453,75.3763773,2025
51580.0,17.306176,75.5664072,2025
51791.0,17.30653333,75.26842833,2025
51962.0,17.30653333,75.26842833,2025
51944.0,17.30653333,75.26842833,2025
50074.5,17.30713,75.5072767,2025
51587.0,17.3087951,75.5657836,2025
50135.0,17.3088354,75.1280858,2024
50484.0,17.3093056,75.1295454,2025
50890.0,17.3098,74.9704217,2025
51112.0,17.3098051,74.9704276,2025
44433.0,17.31023662,74.73157749,2024
44805.0,17.31167833,74.40918833,2025
44552.0,17.312695,74.40901167,2025
50632.5,17.313523,75.1999525,2025
50692.0,17.3140291,75.2211049,2025
44808.0,17.314195,74.40871,2025
51747.0,17.31496783,75.05193022,2025
49602.0,17.3154132,75.5420668,2025
50156.0,17.3154858,75.5420683,2025
44524.0,17.31635353,74.73960874,2024
51965.5,17.31703833,75.26449333,2025
49212.0,17.31705022,75.05353565,2024
49209.0,17.3170653,75.1704072,2024
49215.0,17.3170653,75.1704072,2024
